Frame,Time (Seconds),Rotation X,Rotation Y,Rotation Z,Rotation W,Position X,Position Y,Position Z,Error Per Marker
1878,18.78,-0.581261,-0.540661,0.60579,-0.053284,0.274372,1.6983,-0.622951,0.011985
1879,18.79,-0.581297,-0.540288,0.606089,-0.053279,0.274444,1.698369,-0.623251,0.01202
1880,18.8,-0.581416,-0.539519,0.606689,-0.052952,0.274582,1.698325,-0.623649,0.011949
1881,18.81,-0.581511,-0.539371,0.606717,-0.053078,0.274702,1.698211,-0.624054,0.011967
1882,18.82,-0.581519,-0.539469,0.606593,-0.053425,0.274822,1.698127,-0.624442,0.011998
1883,18.83,-0.581449,-0.539464,0.60661,-0.054033,0.274961,1.698058,-0.624866,0.012014
1884,18.84,-0.581321,-0.53942,0.606726,-0.054553,0.275091,1.697983,-0.625285,0.012052
1885,18.85,-0.581183,-0.539726,0.606542,-0.055046,0.275239,1.697904,-0.625702,0.012064
1886,18.86,-0.581248,-0.539869,0.606373,-0.054812,0.275382,1.697767,-0.626175,0.01209
1887,18.87,-0.581308,-0.539966,0.606261,-0.054461,0.275532,1.697659,-0.626629,0.012122
1888,18.88,-0.579187,-0.559192,0.586067,-0.091499,0.278796,1.694222,-0.630641,0.020019
1889,18.89,-0.577131,-0.570195,0.573418,-0.113967,0.280865,1.692031,-0.633313,0.019972
1890,18.9,-0.575538,-0.576794,0.565431,-0.127875,0.282172,1.690694,-0.63506,0.019953
1891,18.91,-0.574657,-0.580275,0.560776,-0.136315,0.283031,1.689972,-0.636278,0.019985
1892,18.92,-0.574136,-0.582096,0.558256,-0.141005,0.28356,1.6896,-0.637081,0.020001
1893,18.93,-0.573601,-0.583321,0.556785,-0.143906,0.283901,1.689457,-0.637611,0.019993
1894,18.94,-0.573341,-0.583604,0.556507,-0.144865,0.284085,1.689415,-0.637983,0.020012
1895,18.95,-0.573358,-0.583444,0.556693,-0.144729,0.284263,1.689516,-0.638221,0.019997
1896,18.96,-0.57774,-0.56519,0.579131,-0.106701,0.281401,1.693066,-0.634972,0.012195
1897,18.97,-0.580104,-0.552608,0.592849,-0.081451,0.279663,1.69531,-0.632982,0.012229
1898,18.98,-0.58151,-0.543537,0.601849,-0.064733,0.278713,1.696752,-0.631784,0.01221
1899,18.99,-0.582527,-0.537455,0.60735,-0.054138,0.278304,1.697622,-0.631134,0.012223
1900,19,-0.583537,-0.533621,0.610358,-0.046872,0.27829,1.69813,-0.630835,0.012231
1901,19.01,-0.584272,-0.529976,0.61321,-0.041526,0.278623,1.698572,-0.630724,0.012179
1902,19.02,-0.58513,-0.527714,0.614577,-0.037888,0.279094,1.698913,-0.630685,0.012209
1903,19.03,-0.58573,-0.526113,0.615505,-0.035773,0.279704,1.699267,-0.630692,0.01216
1904,19.04,-0.586288,-0.525771,0.615294,-0.035282,0.280319,1.699565,-0.630718,0.012033
1905,19.05,-0.586827,-0.525691,0.614849,-0.035254,0.280954,1.699812,-0.630768,0.012055
1906,19.06,-0.587326,-0.525175,0.614851,-0.03461,0.281684,1.700058,-0.630822,0.012131
1907,19.07,-0.587832,-0.525672,0.613942,-0.034615,0.282413,1.700285,-0.630847,0.012203
1908,19.08,-0.588785,-0.52518,0.613545,-0.032865,0.283157,1.700351,-0.630918,0.012218
1909,19.09,-0.590008,-0.524077,0.613428,-0.030641,0.283884,1.70041,-0.630998,0.012141
1910,19.1,-0.591251,-0.523447,0.61286,-0.02878,0.284614,1.700545,-0.631011,0.012167
1911,19.11,-0.592239,-0.522011,0.613223,-0.026726,0.285423,1.700791,-0.630978,0.012216
1912,19.12,-0.593249,-0.521384,0.612852,-0.025035,0.286222,1.70105,-0.630883,0.012153
1913,19.13,-0.594409,-0.519381,0.613535,-0.022278,0.287068,1.701227,-0.630833,0.012083
1914,19.14,-0.595503,-0.519212,0.612667,-0.020826,0.288025,1.701562,-0.63074,0.012052
1915,19.15,-0.596695,-0.518457,0.612215,-0.018687,0.289034,1.701949,-0.630623,0.012078
1916,19.16,-0.597705,-0.517189,0.612362,-0.016641,0.290114,1.702334,-0.630583,0.012025
1917,19.17,-0.598856,-0.515765,0.61251,-0.013798,0.291214,1.70262,-0.630566,0.01198
1918,19.18,-0.599987,-0.512695,0.614059,-0.009554,0.292379,1.70283,-0.630616,0.011841
1919,19.19,-0.60124,-0.510718,0.614523,-0.006262,0.293431,1.703021,-0.630628,0.011833
1920,19.2,-0.615509,-0.527531,0.585542,0.000085,0.290929,1.695478,-0.626354,0.01956
1921,19.21,-0.620569,-0.54446,0.564312,-0.003042,0.290553,1.694856,-0.629519,0.014934
1922,19.22,-0.623678,-0.554281,0.551154,-0.005246,0.290734,1.694625,-0.631294,0.016701
1923,19.23,-0.625686,-0.55906,0.544012,-0.004421,0.291415,1.694729,-0.632378,0.01679
1924,19.24,-0.624479,-0.582052,0.518701,-0.046803,0.29465,1.69058,-0.638139,0.026334
1925,19.25,-0.6278,-0.573429,0.525642,-0.027324,0.294738,1.692658,-0.636734,0.015593
1926,19.26,-0.622849,-0.542694,0.56345,-0.008154,0.2981,1.69793,-0.63432,0.011719
1927,19.27,-0.619216,-0.521595,0.586932,0.004595,0.300736,1.701361,-0.632796,0.011537
1928,19.28,-0.617074,-0.506412,0.602129,0.0144,0.302888,1.703545,-0.631882,0.011455
1929,19.29,-0.616031,-0.496048,0.611542,0.021409,0.304628,1.704973,-0.631334,0.01151
1930,19.3,-0.615767,-0.48936,0.616975,0.02646,0.306065,1.70588,-0.631043,0.011559
1931,19.31,-0.616254,-0.486166,0.618876,0.029431,0.307333,1.706627,-0.630848,0.011482
1932,19.32,-0.617226,-0.484152,0.619379,0.031591,0.308393,1.706982,-0.630842,0.011463
1933,19.33,-0.618033,-0.481458,0.620525,0.034376,0.309486,1.707213,-0.630954,0.011435
1934,19.34,-0.621099,-0.498007,0.605165,0.00079,0.312257,1.704222,-0.634798,0.019373
1935,19.35,-0.623118,-0.506529,0.595668,-0.018204,0.314385,1.702367,-0.637275,0.01932
1936,19.36,-0.623929,-0.494347,0.605218,0.006609,0.314341,1.704343,-0.635104,0.011345
1937,19.37,-0.62438,-0.485333,0.611582,0.023847,0.314782,1.705723,-0.633699,0.01134
1938,19.38,-0.627382,-0.496179,0.600164,0.001116,0.31701,1.70365,-0.636535,0.019273
1939,19.39,-0.630152,-0.501995,0.592249,-0.012283,0.318885,1.70243,-0.638504,0.019163
1940,19.4,-0.632097,-0.504142,0.588194,-0.017964,0.320429,1.701699,-0.639649,0.019142
1941,19.41,-0.633932,-0.505716,0.584766,-0.02074,0.321913,1.701432,-0.640259,0.018981
1942,19.42,-0.638288,-0.487679,0.595615,0.000419,0.321634,1.700251,-0.640894,0.019162
1943,19.43,-0.641293,-0.475413,0.602076,0.015175,0.321935,1.69969,-0.641202,0.01918
1944,19.44,-0.641593,-0.483339,0.595568,0.006387,0.324389,1.700516,-0.641015,0.018881
1945,19.45,-0.64229,-0.488187,0.590877,0.001323,0.326415,1.701208,-0.640794,0.018883
1946,19.46,-0.645589,-0.475078,0.59764,0.018495,0.326465,1.700785,-0.640815,0.019031
1947,19.47,-0.648271,-0.466117,0.601298,0.030352,0.326953,1.700551,-0.640753,0.018877
1948,19.48,-0.648678,-0.476096,0.593414,0.02023,0.329561,1.701503,-0.640348,0.018544
1949,19.49,-0.64968,-0.480793,0.588627,0.016503,0.331846,1.702227,-0.639953,0.018521
1950,19.5,-0.647962,-0.46717,0.59964,0.048264,0.332646,1.705648,-0.635794,0.01135
1951,19.51,-0.647076,-0.45754,0.605991,0.068732,0.333853,1.708018,-0.633018,0.011369
1952,19.52,-0.647341,-0.450453,0.609141,0.083602,0.335193,1.709371,-0.631276,0.011209
1953,19.53,-0.648194,-0.446243,0.610007,0.092754,0.336572,1.710119,-0.630198,0.011249
1954,19.54,-0.649746,-0.443155,0.609513,0.099688,0.338151,1.7108,-0.629321,0.011222
1955,19.55,-0.651481,-0.44159,0.608201,0.10326,0.339637,1.71111,-0.628819,0.011336
1956,19.56,-0.652692,-0.439386,0.608166,0.1052,0.341307,1.711282,-0.628482,0.011362
1957,19.57,-0.654251,-0.437028,0.607617,0.108462,0.343105,1.711337,-0.628178,0.011343
1958,19.58,-0.655559,-0.435274,0.607033,0.110855,0.344763,1.711203,-0.628022,0.011226
1959,19.59,-0.657156,-0.434592,0.605561,0.112125,0.346335,1.711128,-0.627811,0.011209
1960,19.6,-0.659173,-0.433983,0.60332,0.114693,0.347898,1.710985,-0.627511,0.011369
1961,19.61,-0.660923,-0.432872,0.601711,0.117248,0.349535,1.710744,-0.627237,0.011206
1962,19.62,-0.662652,-0.432569,0.599893,0.11792,0.351007,1.710508,-0.627031,0.011236
1963,19.63,-0.650512,-0.467096,0.581199,0.144441,0.350414,1.712006,-0.620884,0.007571
1964,19.64,,,,,,,,
1965,19.65,,,,,,,,
1966,19.66,-0.657707,-0.498871,0.544316,0.149231,0.350213,1.708764,-0.620072,0.015075
1967,19.67,-0.492422,-0.187707,0.526032,0.667515,0.363182,1.697095,-0.618831,0.018293
1968,19.68,-0.589295,-0.378073,0.517184,0.492253,0.3574,1.698795,-0.615273,0.008859
1969,19.69,-0.34322,-0.043336,0.39155,0.852649,0.368971,1.693472,-0.619884,0.020203
1970,19.7,,,,,,,,
1971,19.71,0.045602,0.364691,0.108681,0.923639,0.372526,1.686156,-0.618227,0.018293
1972,19.72,0.147652,0.458907,0.022684,0.875836,0.37035,1.683761,-0.615209,0.018414
1973,19.73,-0.087667,0.809904,-0.176718,0.552396,0.37694,1.704503,-0.619867,0.020541
1974,19.74,-0.2469,0.902601,-0.281896,0.211865,0.381489,1.717697,-0.622875,0.020386
1975,19.75,-0.321727,0.891946,-0.317173,0.018031,0.384702,1.725934,-0.624775,0.020512
1976,19.76,-0.359732,0.869705,-0.327706,-0.082555,0.387,1.730843,-0.625934,0.02054
1977,19.77,-0.381866,0.852755,-0.329525,-0.135651,0.388677,1.733523,-0.626586,0.020432
1978,19.78,-0.396554,0.841674,-0.328036,-0.163467,0.389907,1.734805,-0.626975,0.020384
1979,19.79,-0.406978,0.834907,-0.325464,-0.177124,0.390888,1.735209,-0.627211,0.020341
1980,19.8,-0.414481,0.831314,-0.32215,-0.182597,0.39177,1.734891,-0.627388,0.020197
1981,19.81,-0.420249,0.829608,-0.318873,-0.182925,0.392588,1.734381,-0.627494,0.020243
1982,19.82,-0.42448,0.829187,-0.315407,-0.181065,0.393414,1.733634,-0.627692,0.020155
1983,19.83,-0.427583,0.829759,-0.311891,-0.177192,0.394272,1.732924,-0.627775,0.020465
1984,19.84,-0.44969,0.79081,-0.388343,-0.146932,0.391649,1.72569,-0.639247,0.022774
1985,19.85,-0.461944,0.762129,-0.435966,-0.125303,0.390313,1.720769,-0.646643,0.022333
1986,19.86,-0.468206,0.744012,-0.463478,-0.111437,0.389934,1.717614,-0.651165,0.022245
1987,19.87,-0.470846,0.734816,-0.477122,-0.103458,0.390187,1.715409,-0.653853,0.022155
1988,19.88,-0.471612,0.731254,-0.482669,-0.099402,0.390817,1.714099,-0.655238,0.022036
1989,19.89,-0.471885,0.728953,-0.48634,-0.097087,0.391584,1.713035,-0.656278,0.021843
1990,19.9,,,,,,,,
1991,19.91,,,,,,,,
1992,19.92,,,,,,,,
1993,19.93,,,,,,,,
1994,19.94,,,,,,,,
1995,19.95,,,,,,,,
1996,19.96,,,,,,,,
1997,19.97,,,,,,,,
1998,19.98,,,,,,,,
1999,19.99,,,,,,,,
2000,20,-0.709813,0.573298,-0.169196,0.372649,0.402595,1.676221,-0.651351,0.036323
2001,20.01,-0.704965,0.294398,0.11347,0.6352,0.409477,1.652856,-0.649453,0.035676
2002,20.02,-0.865563,-0.047832,0.294955,0.401888,0.429712,1.640073,-0.62979,0.026014
2003,20.03,-0.874612,-0.223704,0.361509,0.233071,0.442603,1.632481,-0.617668,0.025966
2004,20.04,-0.861734,-0.301823,0.383393,0.13902,0.450696,1.628182,-0.610513,0.02577
2005,20.05,-0.852739,-0.336665,0.389423,0.088555,0.455689,1.625557,-0.606867,0.025579
2006,20.06,-0.848485,-0.317394,0.419788,0.055791,0.462614,1.629695,-0.604488,0.023174
2007,20.07,-0.848128,-0.299465,0.435538,0.036154,0.466786,1.632692,-0.603457,0.023031
2008,20.08,-0.848774,-0.301423,0.434147,0.015582,0.469911,1.637855,-0.60124,0.022009
2009,20.09,-0.851386,-0.298879,0.431057,0.00182,0.471945,1.641383,-0.600143,0.021582
2010,20.1,-0.854999,-0.293481,0.427545,-0.007167,0.473121,1.643609,-0.599812,0.021028
2011,20.11,-0.859202,-0.286608,0.423643,-0.012425,0.473851,1.644823,-0.599964,0.02092
2012,20.12,-0.836221,-0.177926,0.445292,0.266067,0.458521,1.644096,-0.61786,0.030868
2013,20.13,-0.774293,-0.089402,0.436153,0.44972,0.448794,1.643401,-0.629871,0.029632
2014,20.14,-0.840536,-0.157906,0.440276,0.273353,0.459006,1.643999,-0.619419,0.019814
2015,20.15,-0.86627,-0.155462,0.433713,0.193135,0.462078,1.649281,-0.617474,0.024134
2016,20.16,-0.800756,-0.250428,0.50303,0.207453,0.441968,1.673755,-0.62303,0.010952
2017,20.17,-0.57751,-0.05353,0.798306,-0.162246,0.440567,1.695133,-0.655587,0.033408
2018,20.18,-0.642501,-0.204869,0.738383,0.003402,0.429455,1.70213,-0.647156,0.010847
2019,20.19,-0.673143,-0.257675,0.685373,0.10366,0.420333,1.705236,-0.638362,0.013999
2020,20.2,-0.68246,-0.309109,0.642693,0.160141,0.418083,1.706968,-0.63594,0.010693
2021,20.21,-0.688302,-0.337981,0.612534,0.191865,0.417482,1.707409,-0.634418,0.010695
2022,20.22,-0.693131,-0.353326,0.591838,0.210853,0.417877,1.707082,-0.63349,0.010624
2023,20.23,-0.697418,-0.360182,0.57817,0.222704,0.418962,1.706296,-0.632973,0.010792
2024,20.24,-0.701262,-0.361276,0.56989,0.23008,0.420465,1.705353,-0.632853,0.010877
2025,20.25,-0.704697,-0.360018,0.56474,0.234217,0.422126,1.704345,-0.632967,0.010851
2026,20.26,-0.707771,-0.356936,0.561548,0.237323,0.42374,1.70342,-0.63316,0.010567
2027,20.27,-0.710625,-0.35307,0.559566,0.239247,0.425337,1.702522,-0.633449,0.01051
2028,20.28,-0.713287,-0.348846,0.558161,0.240799,0.426796,1.701524,-0.63387,0.010585
2029,20.29,-0.715482,-0.344705,0.55729,0.242263,0.428245,1.700689,-0.634315,0.010524
2030,20.3,-0.717716,-0.342217,0.556169,0.241757,0.429679,1.700042,-0.634669,0.010524
2031,20.31,-0.72388,-0.366997,0.528715,0.248538,0.428337,1.694989,-0.636868,0.015362
2032,20.32,-0.736333,-0.360943,0.51368,0.252324,0.424566,1.690596,-0.636058,0.015126
2033,20.33,-0.744414,-0.356424,0.503979,0.254588,0.422585,1.687557,-0.635914,0.015233
2034,20.34,-0.7496,-0.352714,0.498245,0.255823,0.421811,1.685672,-0.636011,0.015081
2035,20.35,-0.752623,-0.349108,0.495296,0.257613,0.421771,1.684436,-0.636281,0.015099
2036,20.36,-0.754443,-0.346038,0.493546,0.259781,0.422249,1.683634,-0.636684,0.015165
2037,20.37,-0.755427,-0.342998,0.492965,0.262046,0.423007,1.683043,-0.637159,0.015145
2038,20.38,-0.768556,-0.356387,0.483313,0.220724,0.422029,1.678736,-0.643404,0.023819
2039,20.39,-0.776017,-0.363719,0.476987,0.194911,0.421813,1.676067,-0.647529,0.023796
2040,20.4,-0.76964,-0.354467,0.482777,0.221209,0.424064,1.678225,-0.644505,0.015298
2041,20.41,-0.765027,-0.347884,0.486653,0.238492,0.425894,1.679648,-0.642675,0.015216
2042,20.42,-0.761779,-0.34293,0.489346,0.250264,0.427438,1.680579,-0.64165,0.01515
2043,20.43,-0.771879,-0.354446,0.481914,0.215243,0.426964,1.677398,-0.646916,0.023691
2044,20.44,-0.777983,-0.361218,0.476631,0.192578,0.42702,1.675286,-0.650632,0.023858
2045,20.45,-0.781618,-0.365436,0.472843,0.178743,0.427338,1.673838,-0.653294,0.024073
2046,20.46,-0.784012,-0.367936,0.469916,0.170669,0.427831,1.672928,-0.655279,0.024158
2047,20.47,-0.785259,-0.368572,0.468589,0.167174,0.428399,1.672269,-0.656744,0.023979
2048,20.48,-0.774987,-0.353259,0.479581,0.211198,0.431088,1.675725,-0.651923,0.015247
2049,20.49,-0.767311,-0.342153,0.486349,0.240063,0.433092,1.677951,-0.649047,0.01517
2050,20.5,-0.775323,-0.352336,0.479227,0.212308,0.432795,1.675604,-0.653428,0.02412
2051,20.51,-0.759604,-0.363992,0.48184,0.24154,0.438163,1.678555,-0.65314,0.015412
2052,20.52,-0.749049,-0.369849,0.483623,0.261241,0.441857,1.680305,-0.653238,0.015262
2053,20.53,-0.742397,-0.373127,0.484286,0.274026,0.444386,1.681147,-0.653674,0.015311
2054,20.54,-0.656849,-0.240288,0.53228,0.476958,0.431964,1.680391,-0.661318,0.016388
2055,20.55,-0.580731,-0.148046,0.543595,0.587655,0.424696,1.679597,-0.666425,0.016131
2056,20.56,-0.692552,-0.098626,-0.093948,0.708391,0.432169,1.676149,-0.689057,0.028053
2057,20.57,-0.580142,-0.035078,-0.558293,0.592042,0.4375,1.67387,-0.703485,0.028315
2058,20.58,-0.478114,-0.003355,-0.734485,0.481588,0.441252,1.672335,-0.712473,0.028527
2059,20.59,-0.423879,0.010253,-0.803143,0.418549,0.443984,1.67123,-0.717892,0.028744
2060,20.6,-0.397874,0.014912,-0.832745,0.38472,0.446031,1.670444,-0.721093,0.029315
2061,20.61,-0.369968,0.275831,-0.812823,0.355472,0.457119,1.687952,-0.68078,0.039523
2062,20.62,-0.326586,0.361586,-0.779294,0.394078,0.457675,1.708942,-0.640923,0.020485
2063,20.63,-0.286289,0.408556,-0.753092,0.428922,0.460446,1.725976,-0.612101,0.01553
2064,20.64,-0.264307,0.433827,-0.733268,0.451946,0.462135,1.736158,-0.594759,0.015729
2065,20.65,-0.398381,0.765307,-0.47853,0.163115,0.449276,1.75179,-0.600379,0.023542
2066,20.66,,,,,,,,
2067,20.67,,,,,,,,
2068,20.68,,,,,,,,
2069,20.69,,,,,,,,
2070,20.7,,,,,,,,
2071,20.71,,,,,,,,
2072,20.72,,,,,,,,
2073,20.73,,,,,,,,
2074,20.74,,,,,,,,
2075,20.75,-0.489934,0.836665,-0.244827,0.003982,0.44285,1.751129,-0.610466,0.014954
2076,20.76,-0.440494,0.675181,-0.52203,0.278533,0.451864,1.740961,-0.605668,0.014757
2077,20.77,-0.378416,0.531694,-0.636758,0.41066,0.45777,1.73462,-0.602862,0.013771
2078,20.78,,,,,,,,
2079,20.79,,,,,,,,
2080,20.8,,,,,,,,
2081,20.81,,,,,,,,
2082,20.82,,,,,,,,
2083,20.83,,,,,,,,
2084,20.84,,,,,,,,
2085,20.85,,,,,,,,
2086,20.86,,,,,,,,
2087,20.87,,,,,,,,
2088,20.88,,,,,,,,
2089,20.89,,,,,,,,
2090,20.9,,,,,,,,
2091,20.91,,,,,,,,
2092,20.92,,,,,,,,
2093,20.93,,,,,,,,
2094,20.94,,,,,,,,
2095,20.95,,,,,,,,
2096,20.96,,,,,,,,
2097,20.97,,,,,,,,
2098,20.98,,,,,,,,
2099,20.99,,,,,,,,
2100,21,,,,,,,,
2101,21.01,,,,,,,,
2102,21.02,,,,,,,,
2103,21.03,,,,,,,,
2104,21.04,,,,,,,,
2105,21.05,,,,,,,,
2106,21.06,,,,,,,,
2107,21.07,,,,,,,,
2108,21.08,,,,,,,,
2109,21.09,,,,,,,,
2110,21.1,,,,,,,,
2111,21.11,,,,,,,,
2112,21.12,-0.478076,0.760662,-0.404824,0.17016,0.459536,1.742352,-0.621869,0.022809
2113,21.13,-0.488952,0.859862,-0.109236,-0.098135,0.458202,1.750723,-0.634483,0.022844
2114,21.14,,,,,,,,
2115,21.15,,,,,,,,
2116,21.16,,,,,,,,
2117,21.17,,,,,,,,
2118,21.18,,,,,,,,
2119,21.19,,,,,,,,
2120,21.2,,,,,,,,
2121,21.21,,,,,,,,
2122,21.22,,,,,,,,
2123,21.23,,,,,,,,
2124,21.24,,,,,,,,
2125,21.25,,,,,,,,
2126,21.26,,,,,,,,
2127,21.27,,,,,,,,
2128,21.28,,,,,,,,
2129,21.29,,,,,,,,
2130,21.3,,,,,,,,
2131,21.31,,,,,,,,
2132,21.32,,,,,,,,
2133,21.33,,,,,,,,
2134,21.34,,,,,,,,
2135,21.35,,,,,,,,
2136,21.36,,,,,,,,
2137,21.37,,,,,,,,
2138,21.38,,,,,,,,
2139,21.39,,,,,,,,
2140,21.4,,,,,,,,
2141,21.41,,,,,,,,
2142,21.42,,,,,,,,
2143,21.43,,,,,,,,
2144,21.44,,,,,,,,
2145,21.45,,,,,,,,
2146,21.46,,,,,,,,
2147,21.47,,,,,,,,
2148,21.48,,,,,,,,
2149,21.49,,,,,,,,
2150,21.5,,,,,,,,
2151,21.51,,,,,,,,
2152,21.52,,,,,,,,
2153,21.53,,,,,,,,
2154,21.54,,,,,,,,
2155,21.55,,,,,,,,
2156,21.56,,,,,,,,
2157,21.57,,,,,,,,
2158,21.58,,,,,,,,
2159,21.59,,,,,,,,
2160,21.6,,,,,,,,
2161,21.61,,,,,,,,
2162,21.62,,,,,,,,
2163,21.63,,,,,,,,
2164,21.64,,,,,,,,
2165,21.65,,,,,,,,
2166,21.66,,,,,,,,
2167,21.67,,,,,,,,
2168,21.68,,,,,,,,
2169,21.69,,,,,,,,
2170,21.7,-0.395772,0.876225,-0.043109,-0.271544,0.479389,1.716857,-0.689721,0.020385
2171,21.71,-0.35881,0.884954,-0.149171,-0.256632,0.493587,1.690772,-0.717276,0.020419
2172,21.72,-0.33441,0.884691,-0.212198,-0.245894,0.502312,1.674926,-0.73429,0.020373
2173,21.73,-0.320008,0.882661,-0.247921,-0.238831,0.507525,1.665873,-0.744504,0.0204
2174,21.74,,,,,,,,
2175,21.75,,,,,,,,
2176,21.76,,,,,,,,
2177,21.77,,,,,,,,
2178,21.78,,,,,,,,
2179,21.79,,,,,,,,
2180,21.8,,,,,,,,
2181,21.81,,,,,,,,
2182,21.82,,,,,,,,
2183,21.83,-0.32258,0.879484,-0.263772,-0.229945,0.511077,1.665861,-0.753047,0.020579
2184,21.84,,,,,,,,
2185,21.85,,,,,,,,
2186,21.86,-0.33636,0.875338,-0.269096,-0.219622,0.513885,1.671545,-0.760552,0.020436
2187,21.87,-0.34172,0.873236,-0.272684,-0.215243,0.515527,1.673324,-0.763688,0.020769
2188,21.88,-0.346507,0.871167,-0.276198,-0.211461,0.517237,1.674905,-0.766619,0.020981
2189,21.89,-0.350921,0.869112,-0.27996,-0.207658,0.518995,1.676177,-0.769538,0.020751
2190,21.9,-0.354656,0.867435,-0.282019,-0.205527,0.520986,1.677451,-0.772417,0.020709
2191,21.91,-0.357511,0.866129,-0.283672,-0.203805,0.523201,1.678664,-0.775254,0.020877
2192,21.92,-0.360456,0.864757,-0.285451,-0.20195,0.525469,1.679648,-0.778208,0.020959
2193,21.93,0.157641,0.822793,-0.458363,-0.296756,0.516705,1.688464,-0.76675,0.014551
2194,21.94,-0.065862,0.87252,-0.404113,-0.266578,0.523443,1.687,-0.775033,0.021009
2195,21.95,0.370506,0.686258,-0.510488,-0.362184,0.515549,1.691795,-0.769033,0.021309
2196,21.96,0.610387,0.506902,-0.506307,-0.337833,0.509902,1.696851,-0.761862,0.017866
2197,21.97,0.689317,0.390446,-0.498843,-0.351497,0.509081,1.700027,-0.763253,0.022151
2198,21.98,,,,,,,,
2199,21.99,,,,,,,,
2200,22,0.766581,0.290524,-0.486665,-0.30184,0.51243,1.712246,-0.762003,0.017391
2201,22.01,0.653548,0.111,-0.742467,0.096418,0.547246,1.727659,-0.805425,0.022772
2202,22.02,0.70734,0.01982,-0.347435,0.615277,0.557361,1.712608,-0.830917,0.019499
2203,22.03,0.438446,-0.140046,-0.524552,0.716239,0.583473,1.734911,-0.842254,0.012169
2204,22.04,0.252472,0.024689,-0.252631,0.933716,0.575612,1.727638,-0.820963,0.019236
2205,22.05,0.138226,0.128224,-0.069302,0.979617,0.569636,1.722249,-0.803873,0.016981
2206,22.06,0.073759,0.183619,0.028962,0.979798,0.56618,1.720655,-0.793897,0.016935
2207,22.07,0.036835,0.214777,0.082879,0.972443,0.564545,1.721664,-0.788442,0.016976
2208,22.08,0.013312,0.232373,0.115017,0.96571,0.564309,1.72431,-0.78607,0.016806
2209,22.09,-0.000683,0.243787,0.132858,0.960685,0.564939,1.727981,-0.785427,0.016933
2210,22.1,-0.008792,0.250753,0.143521,0.957313,0.566381,1.732254,-0.785974,0.016946
2211,22.11,-0.012305,0.255602,0.149422,0.955086,0.568298,1.73671,-0.787133,0.016934
2212,22.12,0.002996,0.322073,0.070869,0.944054,0.56338,1.733151,-0.790738,0.007573
2213,22.13,0.016587,0.364778,0.017117,0.930789,0.561212,1.732581,-0.793693,0.007503
2214,22.14,,,,,,,,
2215,22.15,,,,,,,,
2216,22.16,,,,,,,,
2217,22.17,,,,,,,,
2218,22.18,,,,,,,,
2219,22.19,,,,,,,,
2220,22.2,,,,,,,,
2221,22.21,,,,,,,,
2222,22.22,,,,,,,,
2223,22.23,,,,,,,,
2224,22.24,,,,,,,,
2225,22.25,,,,,,,,
2226,22.26,,,,,,,,
2227,22.27,,,,,,,,
2228,22.28,,,,,,,,
2229,22.29,,,,,,,,
2230,22.3,,,,,,,,
2231,22.31,,,,,,,,
2232,22.32,0.252909,0.452122,-0.287884,0.805448,0.573723,1.728494,-0.820177,0.015152
2233,22.33,,,,,,,,
2234,22.34,,,,,,,,
2235,22.35,,,,,,,,
2236,22.36,,,,,,,,
2237,22.37,,,,,,,,
2238,22.38,,,,,,,,
2239,22.39,,,,,,,,
2240,22.4,,,,,,,,
2241,22.41,,,,,,,,
2242,22.42,,,,,,,,
2243,22.43,0.580667,0.54309,-0.497644,0.34674,0.590293,1.778384,-0.838161,0.005116
2244,22.44,,,,,,,,
2245,22.45,,,,,,,,
2246,22.46,,,,,,,,
2247,22.47,,,,,,,,
2248,22.48,0.635719,0.402536,-0.472305,-0.45908,0.60079,1.858472,-0.813134,0.021636
2249,22.49,0.509117,0.152781,-0.444578,-0.720977,0.613235,1.863747,-0.809196,0.021797
2250,22.5,,,,,,,,
2251,22.51,,,,,,,,
2252,22.52,,,,,,,,
2253,22.53,0.325055,-0.118956,-0.375057,-0.859954,0.63125,1.866425,-0.802456,0.023038
